,id,lot_frontage,overall_qual,bsmtfin_sf_1,total_bsmt_sf,1st_flr_sf,gr_liv_area,full_bath,totrms_abvgrd,fireplaces,garage_area,saleprice,porch_sf,house_remod_sold,house_age_sold,kitchen_qual_Fa,kitchen_qual_Gd,kitchen_qual_TA,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_IDOTRR,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker
131,414,24.0,6,389.0,855.0,855,1456,2,6,1,440.0,137900,28,32,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
132,1181,32.0,8,1619.0,1719.0,1719,1719,1,6,2,473.0,324000,152,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,1514,67.0,5,468.0,864.0,864,864,1,5,0,0.0,98000,0,58,83,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,1040,21.0,6,458.0,483.0,483,987,1,5,0,264.0,103400,52,35,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,216,54.0,5,0.0,780.0,780,1020,1,6,0,0.0,94000,0,14,135,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,1720,34.0,8,24.0,1554.0,1554,1554,2,6,1,627.0,209500,229,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
137,2331,60.0,10,0.0,1528.0,1528,3390,3,10,1,758.0,545224,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
138,204,60.0,6,0.0,780.0,780,1560,1,7,0,0.0,159900,512,1,98,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
139,19,140.0,4,120.0,864.0,864,864,1,4,0,400.0,141000,0,59,59,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,2438,72.02564102564102,6,732.0,982.0,1008,1889,2,9,1,431.0,215000,0,6,6,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,89,72.77464788732394,5,659.0,1040.0,1040,1040,1,6,0,260.0,127000,104,0,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
142,240,75.0,5,954.0,1172.0,1172,1172,1,5,0,366.0,128000,240,12,56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,105,57.0,8,1032.0,1642.0,1418,1418,1,6,1,852.0,267916,352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
144,2020,52.0,6,425.0,884.0,959,1367,1,6,1,560.0,127500,120,57,76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,888,64.0,7,0.0,0.0,495,1922,3,7,1,672.0,198500,0,6,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,1019,78.0,6,588.0,1422.0,1422,1422,2,7,1,576.0,175500,276,27,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
147,2132,70.75324675324676,7,841.0,985.0,985,1842,2,7,1,486.0,217500,289,7,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,203,57.0,4,0.0,888.0,888,1962,1,9,1,572.0,149500,160,60,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
149,420,75.19245283018869,5,644.0,864.0,1120,1120,1,5,1,656.0,148800,162,5,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
150,2333,85.0,9,240.0,1992.0,1992,2868,3,11,1,716.0,556581,322,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
151,632,70.0,6,189.0,1478.0,1478,1478,1,6,2,442.0,156500,330,52,52,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152,2800,90.0,7,685.0,930.0,950,1995,2,8,1,610.0,237000,445,10,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1885,70.0,5,111.0,912.0,912,912,1,5,0,297.0,120000,297,22,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
154,1734,88.0,6,918.0,1326.0,1326,1326,2,6,0,388.0,203000,143,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2327,30.0,8,0.0,1191.0,1204,1204,2,5,0,461.0,130000,190,19,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
156,1282,80.0,6,674.0,780.0,798,1611,1,7,0,442.0,167900,645,44,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
157,2688,60.0,4,789.0,960.0,960,960,1,6,0,576.0,129000,288,36,36,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,2581,72.0,5,360.0,1070.0,1236,1236,1,6,1,447.0,134450,0,10,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
159,2067,72.77464788732394,5,0.0,816.0,1416,1416,2,7,0,576.0,112000,0,0,89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160,2115,70.49333333333334,7,608.0,929.0,946,1873,2,7,1,619.0,207000,300,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
161,754,50.0,5,0.0,1040.0,1088,2128,2,11,0,0.0,62500,56,59,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
162,1079,36.0,7,573.0,764.0,764,1626,2,6,0,474.0,154000,27,4,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
163,2615,73.0,5,708.0,816.0,816,816,1,5,0,308.0,129900,0,49,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
164,329,36.0,5,129.0,536.0,536,1112,1,4,0,336.0,85000,182,34,34,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1320,62.80254777070064,7,0.0,572.0,572,1111,1,5,1,288.0,116900,0,58,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
166,416,24.0,6,311.0,855.0,855,1441,2,7,1,440.0,148500,28,31,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
167,284,60.0,4,348.0,672.0,672,924,1,5,0,280.0,80000,0,60,69,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,1385,72.77464788732394,5,104.0,1060.0,1126,1126,1,5,0,506.0,152000,178,24,24,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
169,275,68.0,5,0.0,381.0,992,992,1,6,0,319.0,155891,60,56,56,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,2024,60.0,6,0.0,768.0,752,1376,1,7,0,576.0,165000,54,57,87,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,68,92.0,7,0.0,1218.0,1218,1218,2,4,0,676.0,204500,136,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
172,1910,79.0,5,386.0,728.0,888,1644,1,7,2,312.0,146500,168,12,65,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
173,381,82.0,7,704.0,1271.0,1601,1601,2,7,1,478.0,157000,0,31,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174,1323,60.0,7,0.0,1313.0,1313,2495,2,10,1,342.0,184000,299,9,118,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
175,2432,72.02564102564102,6,457.0,783.0,807,1509,2,7,1,393.0,183200,175,3,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,777,72.77464788732394,5,170.0,1092.0,1092,1092,1,6,1,288.0,139000,20,47,47,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,1107,96.0,7,1173.0,1311.0,1325,2418,2,9,1,983.0,341000,404,14,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
178,30,21.0,6,156.0,483.0,483,987,1,5,0,264.0,96000,275,39,39,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,282,80.0,4,0.0,1121.0,1121,1121,2,5,0,440.0,140000,196,6,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,188,90.0,6,600.0,912.0,1236,1236,1,6,0,923.0,149700,158,14,53,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181,2356,78.0,5,788.0,1056.0,1074,1074,1,6,0,495.0,153500,88,31,31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
182,1554,80.0,1,0.0,0.0,733,733,1,4,0,487.0,13100,0,56,56,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,1464,65.0,7,550.0,884.0,884,1768,2,8,0,543.0,224900,63,5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,2469,62.0,7,0.0,1257.0,1266,1266,2,6,1,453.0,176000,182,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
185,1834,85.0,8,700.0,1683.0,2129,2872,2,9,1,541.0,285000,33,7,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
186,1779,49.0,8,929.0,1485.0,1464,1464,2,6,0,754.0,282922,328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
187,2569,88.0,7,445.0,924.0,1216,2157,2,8,2,487.0,226000,171,40,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
188,2334,82.0,8,0.0,1234.0,1264,2576,2,10,1,666.0,361919,424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
189,2330,59.0,9,1218.0,1398.0,1414,2798,3,11,1,670.0,457347,219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
190,2119,155.0,8,51.0,966.0,1743,1743,0,5,2,529.0,279000,646,31,31,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,988,75.47692307692307,6,1567.0,1567.0,1567,1567,2,5,2,714.0,196000,296,32,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
192,382,80.0,7,0.0,1090.0,1370,1370,2,6,1,479.0,152000,0,33,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
193,670,91.0,5,500.0,1248.0,1338,2634,2,12,0,968.0,200000,0,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
194,2760,78.0,8,1122.0,1570.0,1590,1590,2,6,0,754.0,294900,256,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,543,61.0,7,0.0,1450.0,1450,1450,2,6,0,788.0,224243,93,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
196,2835,72.0,6,0.0,832.0,846,1338,2,7,0,528.0,92000,0,56,91,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,1735,65.0,7,0.0,728.0,728,1456,2,8,1,400.0,179540,124,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,448,103.0,10,56.0,2392.0,2392,2392,2,8,1,968.0,386250,353,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199,2287,26.80952380952381,4,503.0,530.0,530,992,1,4,0,297.0,106500,209,37,37,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,524,85.0,10,765.0,1017.0,1026,2007,2,10,1,812.0,310000,220,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
201,1767,83.0,7,0.0,1066.0,1108,2385,2,8,1,600.0,252000,158,9,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
202,2206,53.0,7,364.0,918.0,918,1646,2,7,2,240.0,164000,126,57,66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,1740,64.0,7,0.0,728.0,728,1456,2,7,0,400.0,177594,124,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,199,52.0,5,276.0,528.0,548,1040,1,5,0,624.0,123900,306,30,74,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,2214,86.0,6,1128.0,1370.0,1370,2624,2,10,1,864.0,239000,0,57,89,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,323,85.0,5,42.0,1068.0,1264,1264,1,7,1,528.0,169000,0,33,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
207,2421,47.25,7,0.0,1374.0,1557,1557,2,7,1,420.0,234000,163,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,952,72.0,6,841.0,957.0,1287,1287,1,5,2,541.0,173000,461,32,32,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
209,24,75.19245283018869,6,578.0,1004.0,1004,1004,1,5,1,480.0,149000,0,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
210,1139,81.0,7,0.0,1162.0,1162,1162,2,6,0,483.0,170000,32,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
211,518,90.0,7,0.0,1436.0,1436,1436,2,6,0,529.0,225000,121,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
212,1390,94.0,5,634.0,960.0,960,960,1,6,0,300.0,144900,168,5,45,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
213,277,60.0,5,1070.0,1196.0,1196,1196,1,6,0,336.0,144000,257,42,42,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,54,43.0,8,24.0,1256.0,1269,1269,2,6,1,430.0,192000,310,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,649,60.0,5,931.0,1031.0,1031,1031,1,5,0,230.0,145500,0,4,57,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
216,2600,60.0,4,0.0,448.0,448,720,1,5,0,280.0,86900,0,8,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
217,617,128.0,6,1024.0,1505.0,1505,1505,1,6,1,505.0,149500,0,56,56,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
218,2209,50.0,5,0.0,920.0,954,954,1,5,1,240.0,119750,0,57,69,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,2814,68.0,6,0.0,750.0,750,1500,2,6,0,564.0,173900,35,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,2542,75.19245283018869,5,915.0,1050.0,1050,1050,1,6,0,368.0,136500,319,45,45,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
221,2323,68.0,8,0.0,2062.0,2079,2687,2,9,0,618.0,270000,180,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
222,1393,92.5,6,429.0,1602.0,1252,1252,1,4,1,564.0,235000,409,33,48,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,490,62.0,7,0.0,384.0,774,1430,2,7,1,400.0,156000,0,9,10,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,542,60.0,5,836.0,1114.0,1114,1114,2,6,0,576.0,153000,42,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
225,973,75.47692307692307,6,883.0,1224.0,1224,1224,2,5,0,402.0,165000,304,10,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
226,1012,77.0,9,0.0,1122.0,1134,2504,2,11,1,656.0,325000,183,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,2218,79.0,5,533.0,728.0,760,1355,2,5,0,528.0,140000,144,57,66,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,2033,120.0,6,375.0,741.0,1497,2294,3,9,1,658.0,202500,110,44,44,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,1071,65.0,9,1540.0,1702.0,1702,1702,1,7,1,1052.0,367294,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
230,1583,85.0,6,783.0,1461.0,1509,1509,2,5,1,600.0,175000,224,19,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
231,2858,60.0,7,216.0,756.0,961,1717,1,7,1,642.0,140000,35,36,91,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,2265,42.0,7,215.0,1265.0,1240,1240,2,6,0,528.0,174000,232,22,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
233,1088,59.0,7,655.0,856.0,1166,1166,2,5,0,400.0,190000,212,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,698,90.0,5,0.0,504.0,764,1464,2,7,0,0.0,129000,0,7,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
235,1896,75.19245283018869,6,1386.0,1592.0,1652,1652,1,6,1,510.0,200000,201,16,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
236,628,100.0,6,448.0,896.0,1182,2142,2,8,1,509.0,193500,324,41,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
237,1212,75.0,6,787.0,1092.0,1092,1092,1,6,0,504.0,145000,0,44,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
238,2864,81.0,7,526.0,1022.0,1122,1671,2,7,1,451.0,218000,0,56,77,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,2740,80.0,5,0.0,0.0,1488,1488,1,7,1,569.0,135000,537,4,54,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,2560,89.0,5,40.0,1444.0,1624,1624,1,6,1,240.0,146500,40,54,54,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
241,1716,61.0,6,20.0,1362.0,1362,1362,2,6,1,460.0,194700,220,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
242,1130,62.0,7,902.0,1218.0,1218,1218,2,6,0,462.0,230348,336,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
243,201,51.0,6,960.0,1124.0,1068,1068,1,5,1,288.0,109500,0,60,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
244,2886,69.0,6,776.0,1625.0,1625,1625,2,6,1,576.0,242500,164,27,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
245,2328,44.0,7,495.0,1064.0,1064,1767,2,5,1,504.0,239000,476,19,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
246,2583,70.0,6,824.0,1050.0,1050,1050,1,6,0,286.0,156000,0,6,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
247,1206,77.0,4,288.0,907.0,907,907,1,5,0,352.0,109008,0,51,51,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
248,2242,64.0,2,0.0,0.0,640,845,1,4,0,256.0,68104,48,57,68,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,1105,88.30555555555556,8,0.0,1242.0,1251,2501,2,9,1,751.0,290000,279,13,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
250,121,90.0,5,1059.0,1209.0,1209,1209,1,6,0,504.0,159000,0,44,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
251,1223,50.0,4,120.0,348.0,453,906,1,5,0,231.0,87000,0,58,71,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,265,70.75324675324676,8,1358.0,1581.0,1601,1601,2,6,1,670.0,272000,180,8,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,2813,65.0,7,996.0,1336.0,1336,1336,2,6,0,502.0,198000,179,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,1294,63.0,4,0.0,801.0,1095,1656,2,8,0,440.0,119164,187,23,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
255,1094,71.0,7,544.0,982.0,1008,1892,2,8,1,431.0,226750,108,7,8,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,651,107.0,3,440.0,978.0,1014,1699,2,7,0,420.0,95000,74,39,109,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
257,198,50.0,6,300.0,780.0,780,1416,1,6,0,312.0,139900,221,60,62,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,131,55.0,3,0.0,728.0,1306,1306,1,6,0,0.0,76500,263,44,70,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,1258,60.0,4,0.0,672.0,672,672,1,4,0,308.0,86900,196,3,68,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,1599,75.47692307692307,5,785.0,1113.0,1160,1160,1,6,0,257.0,152500,81,40,40,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
261,1508,68.0,4,767.0,911.0,930,930,1,5,0,286.0,99000,134,55,55,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
262,615,50.0,4,280.0,420.0,708,708,1,5,0,0.0,82500,164,59,69,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
263,1815,50.0,6,430.0,1575.0,1575,1575,2,5,0,529.0,179200,0,15,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
264,2712,75.0,5,773.0,1059.0,1059,1059,1,6,0,286.0,142500,88,40,40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
265,2051,62.0,4,513.0,1005.0,1005,1005,1,5,0,440.0,115400,0,43,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
